dim0,dim1,tissue
49.05506,-34.362686,Ewing's Sarcoma
10.128808,79.684074,Colorectal Carcinoma
35.585403,5.246674,Non-Small Cell Lung Carcinoma
-39.06944,-101.16678,T-Cell Non-Hodgkin's Lymphoma
-24.765265,86.72094,Head and Neck Carcinoma
-6.739064,32.013676,Breast Carcinoma
-10.846164,-0.39435205,Breast Carcinoma
0.28287306,-5.7321734,Mesothelioma
60.313625,-79.079865,Control_HEK293T
-7.6231217,73.298615,Non-Small Cell Lung Carcinoma
-40.21844,-3.794418,Thyroid Gland Carcinoma
-13.698455,-85.166306,Hodgkin's Lymphoma
3.301333,-46.729053,Rhabdomyosarcoma
0.19980209,-12.737679,Non-Small Cell Lung Carcinoma
12.909692,71.71452,Colorectal Carcinoma
-7.204915,-2.9666781,Thyroid Gland Carcinoma
-20.659065,66.441025,Breast Carcinoma
-81.95084,-4.4023876,Ewing's Sarcoma
69.1607,-38.87087,Neuroblastoma
-6.1864605,31.993696,Breast Carcinoma
-10.344384,-0.5472081,Breast Carcinoma
0.76039207,-5.4685907,Mesothelioma
57.665234,-68.335,Control_HEK293T
22.672705,7.1969004,Thyroid Gland Carcinoma
-39.72371,-3.2016003,Thyroid Gland Carcinoma
-13.471222,-84.611206,Hodgkin's Lymphoma
-66.7595,11.91678,Non-Small Cell Lung Carcinoma
3.794031,-47.03388,Rhabdomyosarcoma
0.6680125,-13.194141,Non-Small Cell Lung Carcinoma
13.542732,71.56362,Colorectal Carcinoma
-6.6302414,-2.8060942,Thyroid Gland Carcinoma
-21.137089,66.46411,Breast Carcinoma
-82.60536,-4.393764,Ewing's Sarcoma
20.24335,10.215738,Glioma
4.548671,-6.4839587,Glioblastoma
-3.8296258,-140.09068,T-Lymphoblastic Leukemia
-28.674194,48.346294,Biliary Tract Carcinoma
83.37514,-33.090145,Small Cell Lung Carcinoma
-3.5315797,35.592995,Non-Small Cell Lung Carcinoma
91.302986,-37.98449,Small Cell Lung Carcinoma
90.229645,-52.40644,Small Cell Lung Carcinoma
-3.3887374,-84.93081,Hairy Cell Leukemia
-2.5877268,-15.695295,Osteosarcoma
88.49323,-40.222507,Small Cell Lung Carcinoma
127.11492,21.545174,Control_HEK293T
129.71135,31.802132,Control_HEK293T
137.27304,32.86077,Control_HEK293T
132.39438,30.351185,Control_HEK293T
60.99267,132.85507,Control_HEK293T
61.27024,143.93759,Control_HEK293T
61.61329,132.8163,Control_HEK293T
64.7476,140.02052,Control_HEK293T
-85.879234,58.703976,Non-Small Cell Lung Carcinoma
-71.32027,52.12378,Cervical Carcinoma
-10.804884,-4.6140885,Glioblastoma
-46.640556,-0.1817477,Hepatocellular Carcinoma
-80.841835,50.543148,Head and Neck Carcinoma
-75.355515,86.94128,Neuroblastoma
69.0088,-38.388424,Neuroblastoma
-70.82333,83.31244,Bladder Carcinoma
-4.407007,-11.699447,Melanoma
-68.20765,61.446903,Head and Neck Carcinoma
-58.2795,96.17335,Esophageal Carcinoma
-13.3828,-125.327484,B-Cell Non-Hodgkin's Lymphoma
5.8788576,4.6158404,Mesothelioma
55.167824,-27.43396,Neuroblastoma
144.023,44.418423,Control_HEK293T
146.73616,23.467175,Control_HEK293T
69.34354,137.0777,Control_HEK293T
55.7419,139.90852,Control_HEK293T
-25.709007,-107.98604,Other Blood Cancers
80.17944,-40.939915,Small Cell Lung Carcinoma
-13.862388,-98.03296,Chronic Myelogenous Leukemia
-34.092102,-1.3749677,Glioblastoma
-11.196949,-104.17073,B-Lymphoblastic Leukemia
35.391056,-79.35435,Control_HEK293T
-21.06747,-88.02321,Plasma Cell Myeloma
52.133137,-35.732857,Ewing's Sarcoma
-32.27412,21.08165,Non-Small Cell Lung Carcinoma
49.08309,-34.4097,Ewing's Sarcoma
10.228045,79.76897,Colorectal Carcinoma
35.53411,5.047461,Non-Small Cell Lung Carcinoma
-38.97458,-101.15471,T-Cell Non-Hodgkin's Lymphoma
-24.761711,86.66686,Head and Neck Carcinoma
-31.830181,-13.296969,Head and Neck Carcinoma
-78.96253,27.280766,Gastric Carcinoma
-36.15964,57.97372,Esophageal Carcinoma
-4.2912607,-7.599926,Other Sarcomas
-52.110126,3.066937,Glioblastoma
10.493131,23.21932,Prostate Carcinoma
6.221845,22.173954,Non-Small Cell Lung Carcinoma
21.287912,3.0757122,Leiomyosarcoma
-14.544128,-2.0081003,Leiomyosarcoma
-60.217453,1.9922521,Other Sarcomas
-70.43663,6.8245173,Non-Small Cell Lung Carcinoma
-74.18034,1.1617583,Chondrosarcoma
-38.03283,63.14307,Cervical Carcinoma
45.208233,-74.229385,Control_HEK293T
30.362112,-2.428417,Leiomyosarcoma
-9.885201,-125.22517,Hairy Cell Leukemia
-79.91684,2.2351696,Non-Small Cell Lung Carcinoma
43.393124,-33.78788,Ewing's Sarcoma
84.65764,-29.661541,Small Cell Lung Carcinoma
52.61374,-39.33488,Ewing's Sarcoma
-79.53319,57.85236,Head and Neck Carcinoma
48.66473,-28.66756,Ewing's Sarcoma
-19.725721,-84.30892,Plasma Cell Myeloma
-19.740465,-84.28368,Plasma Cell Myeloma
-12.011711,78.83598,Breast Carcinoma
41.554047,-29.571718,Melanoma
10.18358,-30.096373,Melanoma
62.99213,-35.85776,Neuroblastoma
26.63795,-68.97256,Control_HEK293T
37.552044,-46.538345,Hepatocellular Carcinoma
-39.62229,-114.95119,Hodgkin's Lymphoma
-48.980736,90.94391,Non-Small Cell Lung Carcinoma
-35.052567,-117.40501,Plasma Cell Myeloma
26.65925,-3.3818977,Kidney Carcinoma
7.2654567,-125.413666,T-Lymphoblastic Leukemia
-29.133163,85.83335,Cervical Carcinoma
-19.299,86.783875,Colorectal Carcinoma
-29.417606,25.612114,Esophageal Carcinoma
-59.53154,5.8790812,Bladder Carcinoma
141.73158,48.946804,Control_HEK293T
118.514336,22.74843,Control_HEK293T
126.22876,31.45415,Control_HEK293T
137.4107,25.106966,Control_HEK293T
66.27196,142.24728,Control_HEK293T
66.33321,137.278,Control_HEK293T
67.96905,140.22963,Control_HEK293T
3.8429606,-118.89389,B-Lymphoblastic Leukemia
11.700059,7.666156,Mesothelioma
-7.2103014,83.43538,Non-Small Cell Lung Carcinoma
-75.59577,92.487785,Endometrial Carcinoma
-35.73346,-109.06336,Plasma Cell Myeloma
64.09945,-80.561195,Control_HEK293T
-64.79118,86.407196,Colorectal Carcinoma
9.274512,73.95803,Gastric Carcinoma
81.63644,-27.686697,Small Cell Lung Carcinoma
-5.9361405,-124.504395,B-Cell Non-Hodgkin's Lymphoma
-75.87297,60.194016,Esophageal Carcinoma
20.142328,10.262516,Glioma
4.1834607,-6.53783,Glioblastoma
41.045002,-69.028984,Control_HEK293T
-24.33835,-82.95886,T-Cell Non-Hodgkin's Lymphoma
-28.608765,48.646786,Biliary Tract Carcinoma
83.40938,-32.7596,Small Cell Lung Carcinoma
-3.4383447,35.886097,Non-Small Cell Lung Carcinoma
91.67221,-37.834038,Small Cell Lung Carcinoma
90.33767,-52.07227,Small Cell Lung Carcinoma
-3.098502,-85.06937,Hairy Cell Leukemia
-2.1420472,-15.601529,Osteosarcoma
88.65893,-40.553585,Small Cell Lung Carcinoma
-20.211613,-84.206535,Plasma Cell Myeloma
-11.974909,78.82942,Breast Carcinoma
41.522392,-29.535128,Melanoma
10.163576,-30.083126,Melanoma
62.982407,-35.868416,Neuroblastoma
25.813183,-72.770615,Control_HEK293T
37.339252,-46.81801,Hepatocellular Carcinoma
-39.61966,-114.94744,Hodgkin's Lymphoma
-48.99246,90.92504,Non-Small Cell Lung Carcinoma
-35.01305,-117.403366,Plasma Cell Myeloma
26.649109,-3.386172,Kidney Carcinoma
7.2569466,-125.397026,T-Lymphoblastic Leukemia
-29.151789,85.80661,Cervical Carcinoma
-19.301672,86.770195,Colorectal Carcinoma
-29.419779,25.60338,Esophageal Carcinoma
-59.514206,5.890834,Bladder Carcinoma
121.126595,38.602608,Control_HEK293T
146.5715,23.932968,Control_HEK293T
144.0186,44.449047,Control_HEK293T
62.890907,148.7724,Control_HEK293T
69.457115,137.45963,Control_HEK293T
-22.867928,-12.529383,Mesothelioma
-15.426597,36.90668,Colorectal Carcinoma
-67.86601,61.52587,Head and Neck Carcinoma
-31.993294,-13.843509,Head and Neck Carcinoma
-79.374374,27.41479,Gastric Carcinoma
35.213505,-73.59809,Control_HEK293T
-11.431839,49.740173,Gastric Carcinoma
-4.263302,-7.668154,Other Sarcomas
-52.122482,3.082571,Glioblastoma
9.906765,23.298595,Prostate Carcinoma
6.2030797,21.878536,Non-Small Cell Lung Carcinoma
21.538942,3.0572586,Leiomyosarcoma
-14.393493,-2.2789483,Leiomyosarcoma
-70.64867,83.6589,Bladder Carcinoma
-4.1333222,-12.122716,Melanoma
-85.86257,58.700954,Non-Small Cell Lung Carcinoma
-71.33735,52.120586,Cervical Carcinoma
-10.992508,-4.4755526,Glioblastoma
-46.66349,-0.21183714,Hepatocellular Carcinoma
-80.83836,50.544243,Head and Neck Carcinoma
-75.58222,86.483444,Neuroblastoma
69.00015,-38.379982,Neuroblastoma
-70.24318,83.46759,Bladder Carcinoma
-4.5803075,-11.570031,Melanoma
-68.08911,61.99224,Head and Neck Carcinoma
-58.38951,96.19311,Esophageal Carcinoma
-13.393275,-125.30283,B-Cell Non-Hodgkin's Lymphoma
5.870017,4.6172967,Mesothelioma
55.368477,-27.361053,Neuroblastoma
64.469246,-62.396667,Other Solid Carcinomas
30.603823,-2.548839,Leiomyosarcoma
-80.10537,1.9127315,Non-Small Cell Lung Carcinoma
43.62966,-33.792454,Ewing's Sarcoma
12.993761,71.54412,Colorectal Carcinoma
-66.52156,11.300836,Non-Small Cell Lung Carcinoma
13.695558,3.5857432,Kidney Carcinoma
-43.52421,63.890106,Head and Neck Carcinoma
-24.682625,16.674955,Melanoma
-21.55428,-94.92394,Plasma Cell Myeloma
-10.783859,-4.614481,Glioblastoma
-21.556099,-94.92315,Plasma Cell Myeloma
61.502716,-33.135975,Neuroblastoma
-36.43898,2.6424928,Other Sarcomas
-16.304173,52.555904,Non-Small Cell Lung Carcinoma
64.46075,-62.395084,Other Solid Carcinomas
30.61166,-2.5477347,Leiomyosarcoma
-80.084816,1.905801,Non-Small Cell Lung Carcinoma
43.6329,-33.804325,Ewing's Sarcoma
12.988271,71.53069,Colorectal Carcinoma
-66.54934,11.261444,Non-Small Cell Lung Carcinoma
13.645621,3.580713,Kidney Carcinoma
-43.48883,64.054054,Head and Neck Carcinoma
-24.656528,16.684408,Melanoma
-21.552485,-94.91037,Plasma Cell Myeloma
-10.795365,-4.626517,Glioblastoma
-21.555204,-94.91149,Plasma Cell Myeloma
61.518578,-33.137432,Neuroblastoma
-36.4523,2.6498137,Other Sarcomas
-16.309984,52.525787,Non-Small Cell Lung Carcinoma
152.37694,33.859657,Control_HEK293T
142.66931,25.457235,Control_HEK293T
146.424,27.288296,Control_HEK293T
129.65982,28.560507,Control_HEK293T
66.13576,147.9337,Control_HEK293T
69.402824,143.17174,Control_HEK293T
59.24468,138.6589,Control_HEK293T
63.78013,142.63286,Control_HEK293T
80.143974,-40.914185,Small Cell Lung Carcinoma
24.633911,47.947594,Prostate Carcinoma
67.10206,-66.44902,Small Cell Lung Carcinoma
-77.665886,-2.1838815,Cervical Carcinoma
-8.8236,-95.603195,T-Lymphoblastic Leukemia
3.9249353,38.114635,Non-Small Cell Lung Carcinoma
-77.247,34.5555,Breast Carcinoma
62.68902,-39.15869,Neuroblastoma
25.297865,33.349438,Colorectal Carcinoma
-79.80088,-10.422186,Non-Small Cell Lung Carcinoma
-24.596632,-92.529076,B-Cell Non-Hodgkin's Lymphoma
-15.453721,49.01413,Bladder Carcinoma
-17.794853,-4.7451205,Glioma
-49.830482,49.657497,Non-Small Cell Lung Carcinoma
48.377396,-37.975616,Ewing's Sarcoma
-30.200918,53.090015,Non-Small Cell Lung Carcinoma
3.8123808,-26.188463,Melanoma
-75.941025,7.665379,Glioblastoma
-5.5000467,22.210152,Hepatocellular Carcinoma
-75.0452,49.628143,Esophageal Carcinoma
-36.206966,-18.420626,Melanoma
-1.8051512,17.886543,Non-Small Cell Lung Carcinoma
49.098583,-87.17153,Control_HEK293T
-14.730556,8.420521,Other Sarcomas
-36.72239,95.39856,Other Solid Carcinomas
9.643856,12.678429,Kidney Carcinoma
-33.14117,-92.132034,Acute Myeloid Leukemia
8.0849085,-119.72975,B-Lymphoblastic Leukemia
-7.999367,55.138966,Breast Carcinoma
-30.48883,-107.35034,Non-Cancerous
-3.9396932,-4.437461,Bladder Carcinoma
15.142103,18.558622,Non-Small Cell Lung Carcinoma
7.107194,-31.735289,Melanoma
12.177723,50.83966,Non-Small Cell Lung Carcinoma
26.685383,-10.911055,Glioblastoma
7.6124372,-27.24374,Melanoma
-46.605537,61.8562,Esophageal Carcinoma
-7.3577385,-86.86118,T-Cell Non-Hodgkin's Lymphoma
37.786293,-68.69172,Control_HEK293T
-48.43472,69.94644,Head and Neck Carcinoma
-12.683934,-122.21676,B-Cell Non-Hodgkin's Lymphoma
11.591407,56.05442,Breast Carcinoma
34.39837,0.08874919,Osteosarcoma
-29.241636,-93.19245,Acute Myeloid Leukemia
29.446817,67.486755,Colorectal Carcinoma
30.783072,-8.233246,Thyroid Gland Carcinoma
81.47588,-30.875084,Small Cell Lung Carcinoma
78.72192,-32.32933,Small Cell Lung Carcinoma
-26.497856,-115.70089,B-Cell Non-Hodgkin's Lymphoma
136.7714,35.863266,Control_HEK293T
155.78232,39.53897,Control_HEK293T
133.20714,37.885246,Control_HEK293T
69.023766,146.50682,Control_HEK293T
69.609436,143.35257,Control_HEK293T
68.90651,133.59969,Control_HEK293T
10.27415,79.221146,Colorectal Carcinoma
30.58346,-68.84538,Control_HEK293T
-0.65856993,58.946457,Breast Carcinoma
99.9626,-28.988125,Gastric Carcinoma
-17.09899,-124.07769,Other Blood Cancers
-31.281624,57.666485,Ovarian Carcinoma
100.28297,-34.753372,Gastric Carcinoma
96.03185,-36.376663,Small Cell Lung Carcinoma
10.751501,79.812294,Colorectal Carcinoma
53.126297,-77.62041,Control_HEK293T
-0.25903016,59.256947,Breast Carcinoma
99.74416,-28.355047,Gastric Carcinoma
-17.047417,-124.203186,Other Blood Cancers
24.186485,13.056141,Non-Small Cell Lung Carcinoma
21.688246,18.385002,Hepatocellular Carcinoma
-30.600342,57.2518,Ovarian Carcinoma
100.01946,-34.002087,Gastric Carcinoma
95.96207,-36.586212,Small Cell Lung Carcinoma
24.183855,12.888946,Non-Small Cell Lung Carcinoma
21.793741,18.884737,Hepatocellular Carcinoma
58.683147,-75.66794,Control_HEK293T
-0.4246713,58.92179,Breast Carcinoma
99.64522,-28.844503,Gastric Carcinoma
-17.178812,-124.01019,Other Blood Cancers
21.675749,18.843184,Hepatocellular Carcinoma
-31.112726,57.3661,Ovarian Carcinoma
99.91414,-34.520096,Gastric Carcinoma
96.09035,-36.642593,Small Cell Lung Carcinoma
11.627166,56.222927,Breast Carcinoma
-15.013008,20.004198,Mesothelioma
-78.8865,61.31826,Non-Cancerous
-72.5986,62.407864,Head and Neck Carcinoma
7.5137362,-23.546194,Melanoma
27.88769,-60.51725,Neuroblastoma
-33.777523,-113.48961,Plasma Cell Myeloma
-83.99431,28.78523,Thyroid Gland Carcinoma
-88.69434,36.251335,Ovarian Carcinoma
-15.80525,64.732735,Colorectal Carcinoma
-90.333046,59.83751,Ovarian Carcinoma
32.546143,-66.283066,Control_HEK293T
-58.547,35.909878,Other Solid Carcinomas
-54.337585,-16.103453,Gastric Carcinoma
-94.73697,25.960526,Mesothelioma
-87.382324,4.254407,Breast Carcinoma
-43.268635,-1.9140456,Glioblastoma
-48.82714,-8.441877,Vulvar carcinoma
-19.974106,-9.5769005,Kidney Carcinoma
-72.9826,68.91569,Head and Neck Carcinoma
-32.868248,35.786777,Other Solid Carcinomas
-69.94489,-8.068379,Melanoma
139.80661,27.37344,Control_HEK293T
145.93486,36.213757,Control_HEK293T
142.62366,25.288935,Control_HEK293T
125.44225,16.551395,Control_HEK293T
155.87926,39.552937,Control_HEK293T
67.62951,139.82986,Control_HEK293T
57.44985,147.18393,Control_HEK293T
64.72183,140.0205,Control_HEK293T
62.96003,137.97261,Control_HEK293T
69.61758,137.00815,Control_HEK293T
2.275246,65.75738,Gastric Carcinoma
44.181435,-65.11594,Control_HEK293T
-31.610004,94.05505,Head and Neck Carcinoma
9.284858,-128.97438,T-Lymphoblastic Leukemia
-0.8691281,-126.31826,B-Cell Non-Hodgkin's Lymphoma
14.606981,11.4273405,Glioblastoma
-59.75648,84.48796,Gastric Carcinoma
-34.408607,90.7888,Biliary Tract Carcinoma
-32.4877,-121.551575,Plasma Cell Myeloma
18.441923,14.1739235,Breast Carcinoma
12.013631,51.03289,Non-Small Cell Lung Carcinoma
-15.04774,20.013144,Mesothelioma
-16.857674,-113.5405,B-Cell Non-Hodgkin's Lymphoma
-78.8073,61.51376,Non-Cancerous
7.449912,-23.475437,Melanoma
27.850634,-60.49275,Neuroblastoma
-77.98215,50.598328,Other Solid Carcinomas
140.3414,43.141212,Control_HEK293T
140.55016,21.872004,Control_HEK293T
63.733223,142.52577,Control_HEK293T
56.250126,135.93689,Control_HEK293T
51.676792,-81.12785,Control_HEK293T
-14.983714,19.543802,Mesothelioma
-17.182106,-113.79786,B-Cell Non-Hodgkin's Lymphoma
-78.48091,61.83673,Non-Cancerous
-72.66729,62.287548,Head and Neck Carcinoma
7.1125627,-23.76713,Melanoma
27.951471,-60.827396,Neuroblastoma
-77.99464,50.61839,Other Solid Carcinomas
32.750626,-76.366455,Control_HEK293T
-14.647965,20.359573,Mesothelioma
-16.725674,-113.981964,B-Cell Non-Hodgkin's Lymphoma
-79.0495,61.860558,Non-Cancerous
-72.46995,62.917854,Head and Neck Carcinoma
7.782358,-23.976759,Melanoma
28.205656,-60.171944,Neuroblastoma
-77.96871,50.904564,Other Solid Carcinomas
140.28143,43.19014,Control_HEK293T
140.59451,30.595297,Control_HEK293T
60.82778,135.99707,Control_HEK293T
69.39157,137.09558,Control_HEK293T
3.8365362,38.315945,Non-Small Cell Lung Carcinoma
60.32807,-79.08439,Control_HEK293T
-23.109373,79.425766,Head and Neck Carcinoma
9.589382,3.2528987,Glioblastoma
-1.1162989,-2.002705,Glioblastoma
-2.8378334,0.7995993,Kidney Carcinoma
16.452599,26.509956,Non-Small Cell Lung Carcinoma
-6.4554186,-111.80595,B-Cell Non-Hodgkin's Lymphoma
5.664164,-88.036285,Acute Myeloid Leukemia
12.180482,51.13138,Non-Small Cell Lung Carcinoma
39.289692,-85.62734,Control_HEK293T
-15.027551,19.997972,Mesothelioma
-16.86249,-113.58278,B-Cell Non-Hodgkin's Lymphoma
-78.80553,61.53475,Non-Cancerous
-72.60198,62.419445,Head and Neck Carcinoma
7.4781485,-23.526873,Melanoma
27.865826,-60.534187,Neuroblastoma
-77.986595,50.62609,Other Solid Carcinomas
-29.152365,-113.008354,Plasma Cell Myeloma
64.66396,-72.0107,Control_HEK293T
-31.65763,94.94651,Head and Neck Carcinoma
10.025539,-129.10233,T-Lymphoblastic Leukemia
-0.35860413,-126.931076,B-Cell Non-Hodgkin's Lymphoma
15.209751,11.18414,Glioblastoma
-59.35363,85.21254,Gastric Carcinoma
-34.37768,91.504395,Biliary Tract Carcinoma
-32.931366,-122.08952,Plasma Cell Myeloma
144.52554,21.011118,Control_HEK293T
142.57922,25.321823,Control_HEK293T
145.62816,36.455544,Control_HEK293T
55.04443,143.40054,Control_HEK293T
66.07887,137.27419,Control_HEK293T
66.34561,144.8743,Control_HEK293T
4.097093,37.983692,Non-Small Cell Lung Carcinoma
39.288258,-85.63422,Control_HEK293T
-23.096718,79.39137,Head and Neck Carcinoma
9.7839775,3.2058723,Glioblastoma
-1.0993357,-1.9847885,Glioblastoma
-2.8145418,0.866195,Kidney Carcinoma
16.394695,26.511082,Non-Small Cell Lung Carcinoma
-6.4336624,-111.87318,B-Cell Non-Hodgkin's Lymphoma
5.7290845,-88.06021,Acute Myeloid Leukemia
15.173742,18.892525,Non-Small Cell Lung Carcinoma
57.690777,-68.32862,Control_HEK293T
-23.0886,79.52224,Head and Neck Carcinoma
9.661077,3.2679503,Glioblastoma
-1.0859467,-2.0134978,Glioblastoma
-2.8334048,0.8458603,Kidney Carcinoma
16.484837,26.40867,Non-Small Cell Lung Carcinoma
-6.544534,-111.884895,B-Cell Non-Hodgkin's Lymphoma
5.6605883,-87.90656,Acute Myeloid Leukemia
-0.9599628,4.306676,Kidney Carcinoma
16.995377,2.883831,Glioma
-60.37314,74.62907,Vulvar carcinoma
-9.880725,11.343903,Ovarian Carcinoma
20.872847,74.52883,Colorectal Carcinoma
15.104501,-7.3951635,Mesothelioma
11.994315,-126.40058,B-Cell Non-Hodgkin's Lymphoma
-61.38396,79.33758,Head and Neck Carcinoma
14.558588,47.646587,Gastric Carcinoma
143.98697,44.437096,Control_HEK293T
140.15112,33.850662,Control_HEK293T
150.5172,23.856487,Control_HEK293T
65.30852,130.75168,Control_HEK293T
66.11622,137.3253,Control_HEK293T
55.303402,139.98647,Control_HEK293T
1.6634115,64.676765,Gastric Carcinoma
50.235104,-77.929855,Control_HEK293T
-31.606907,94.23775,Head and Neck Carcinoma
9.375905,-128.86633,T-Lymphoblastic Leukemia
-0.7557077,-126.31094,B-Cell Non-Hodgkin's Lymphoma
14.663742,11.460367,Glioblastoma
-60.029327,84.73989,Gastric Carcinoma
-34.49443,90.875084,Biliary Tract Carcinoma
-32.456177,-121.58191,Plasma Cell Myeloma
18.041014,14.191891,Breast Carcinoma
32.75181,-76.45065,Control_HEK293T
20.881247,-27.660395,Melanoma
7.052819,-3.0016828,Kidney Carcinoma
-53.57328,68.55871,Head and Neck Carcinoma
87.765236,-27.540958,Small Cell Lung Carcinoma
-34.405083,-72.801765,Acute Myeloid Leukemia
-10.430401,-115.84023,B-Cell Non-Hodgkin's Lymphoma
8.352135,-6.0751333,Glioblastoma
30.243612,-68.82166,Control_HEK293T
20.876549,-27.667194,Melanoma
6.956682,-3.0614347,Kidney Carcinoma
-53.931812,68.845924,Head and Neck Carcinoma
87.50632,-27.42795,Small Cell Lung Carcinoma
-34.335186,-72.74705,Acute Myeloid Leukemia
-10.326046,-115.81405,B-Cell Non-Hodgkin's Lymphoma
8.5713625,-6.26469,Glioblastoma
137.11443,15.178328,Control_HEK293T
138.08746,45.85935,Control_HEK293T
152.99031,30.282314,Control_HEK293T
62.850002,137.9228,Control_HEK293T
69.39633,137.0911,Control_HEK293T
58.667675,138.59447,Control_HEK293T
48.234097,-28.36162,Ewing's Sarcoma
47.49353,-66.89134,Control_HEK293T
-31.592667,94.25318,Head and Neck Carcinoma
9.394698,-128.86328,T-Lymphoblastic Leukemia
-0.7351571,-126.3203,B-Cell Non-Hodgkin's Lymphoma
14.673201,11.474683,Glioblastoma
-59.994637,84.794014,Gastric Carcinoma
-34.498173,90.891464,Biliary Tract Carcinoma
-32.455666,-121.60401,Plasma Cell Myeloma
18.032742,14.199864,Breast Carcinoma
129.61171,28.45759,Control_HEK293T
68.97838,133.5369,Control_HEK293T
-74.30752,1.6548423,Chondrosarcoma
39.0678,-77.56431,Control_HEK293T
20.837168,-27.693527,Melanoma
7.0609775,-2.9724338,Kidney Carcinoma
87.76752,-27.549368,Small Cell Lung Carcinoma
-34.460316,-72.75539,Acute Myeloid Leukemia
-27.035084,-102.40886,Acute Myeloid Leukemia
-10.427652,-115.811935,B-Cell Non-Hodgkin's Lymphoma
8.314043,-6.067124,Glioblastoma
65.89927,-32.906994,Neuroblastoma
61.082626,-74.36729,Control_HEK293T
-23.176876,79.444954,Head and Neck Carcinoma
9.665005,3.2831688,Glioblastoma
-1.0767933,-2.0678158,Glioblastoma
-2.8103223,0.8520433,Kidney Carcinoma
16.623478,26.446459,Non-Small Cell Lung Carcinoma
-6.472772,-111.87756,B-Cell Non-Hodgkin's Lymphoma
5.750467,-87.974945,Acute Myeloid Leukemia
137.29639,41.633236,Control_HEK293T
57.847004,147.22992,Control_HEK293T
65.51347,-33.01361,Neuroblastoma
38.824547,-71.662895,Control_HEK293T
-23.180317,79.462234,Head and Neck Carcinoma
9.688118,3.2933462,Glioblastoma
-1.0793043,-2.0094335,Glioblastoma
-2.8160367,0.8626135,Kidney Carcinoma
16.4961,26.41444,Non-Small Cell Lung Carcinoma
-6.457973,-111.88491,B-Cell Non-Hodgkin's Lymphoma
5.773955,-87.979485,Acute Myeloid Leukemia
-29.86631,-112.514656,Plasma Cell Myeloma
32.468933,-65.66612,Control_HEK293T
9.379301,-128.57219,T-Lymphoblastic Leukemia
-0.4595638,-126.11509,B-Cell Non-Hodgkin's Lymphoma
14.5791445,11.879892,Glioblastoma
-60.31639,85.260414,Gastric Carcinoma
-34.858955,90.96141,Biliary Tract Carcinoma
-32.0762,-121.69987,Plasma Cell Myeloma
17.904182,14.385032,Breast Carcinoma
-31.599653,94.30091,Head and Neck Carcinoma
136.06642,28.911053,Control_HEK293T
143.38052,28.961489,Control_HEK293T
133.97304,33.62154,Control_HEK293T
59.25578,138.67952,Control_HEK293T
66.51905,142.27386,Control_HEK293T
56.378075,136.24638,Control_HEK293T
48.857895,-27.668562,Ewing's Sarcoma
52.782,-66.90872,Control_HEK293T
-31.555838,94.23587,Head and Neck Carcinoma
9.396699,-128.86,T-Lymphoblastic Leukemia
-0.73801315,-126.31604,B-Cell Non-Hodgkin's Lymphoma
14.658951,11.468956,Glioblastoma
-59.97829,84.77624,Gastric Carcinoma
-34.48846,90.86727,Biliary Tract Carcinoma
-32.46151,-121.600006,Plasma Cell Myeloma
18.025919,14.203495,Breast Carcinoma
143.24014,41.28254,Control_HEK293T
69.27944,143.07423,Control_HEK293T
45.183372,-74.18061,Control_HEK293T
-16.158808,-8.698851,Gastric Carcinoma
66.1853,-39.818413,Neuroblastoma
-29.646164,42.188133,Non-Small Cell Lung Carcinoma
-14.655206,-115.96901,B-Cell Non-Hodgkin's Lymphoma
-33.068638,71.07589,Non-Small Cell Lung Carcinoma
-26.655563,-13.320262,Glioblastoma
123.555145,23.018919,Control_HEK293T
62.654488,148.86684,Control_HEK293T
55.927845,139.98132,Control_HEK293T
-0.58591634,4.0972385,Kidney Carcinoma
46.182724,-80.22032,Control_HEK293T
17.098272,2.572748,Glioma
-60.670788,74.78485,Vulvar carcinoma
-10.255798,11.46061,Ovarian Carcinoma
20.826786,74.25071,Colorectal Carcinoma
14.738505,-7.2321334,Mesothelioma
12.081446,-126.403175,B-Cell Non-Hodgkin's Lymphoma
-61.666416,79.43959,Head and Neck Carcinoma
14.487999,47.604767,Gastric Carcinoma
-8.71129,-121.83794,Burkitt's Lymphoma
39.035454,-81.02328,Control_HEK293T
20.824583,-32.08414,Melanoma
-36.715,-4.224354,Chondrosarcoma
-27.338373,81.49042,Esophageal Carcinoma
-29.511526,-7.701964,Kidney Carcinoma
-19.327337,75.42286,Non-Small Cell Lung Carcinoma
41.058907,-69.01826,Control_HEK293T
-35.49703,-81.89584,Acute Myeloid Leukemia
-71.899475,11.423082,Non-Small Cell Lung Carcinoma
-41.17849,67.20297,Esophageal Carcinoma
-65.8275,6.2802777,Osteosarcoma
132.39102,14.540935,Control_HEK293T
149.38387,32.364983,Control_HEK293T
140.21477,33.936657,Control_HEK293T
68.98039,133.50302,Control_HEK293T
60.855186,146.35355,Control_HEK293T
57.84192,147.26064,Control_HEK293T
-75.68281,86.945885,Neuroblastoma
30.257608,-74.19405,Control_HEK293T
-15.605028,-8.937326,Gastric Carcinoma
66.20133,-39.455368,Neuroblastoma
-29.350042,42.7155,Non-Small Cell Lung Carcinoma
-14.846936,-116.044716,B-Cell Non-Hodgkin's Lymphoma
-30.498688,66.87027,Ovarian Carcinoma
-32.91442,71.33497,Non-Small Cell Lung Carcinoma
